rank,totalRankScore,totalPriceRankScore,nightlyRateScore,reviewRankScore,rareFindScore,acScore,wifiScore,guestFavoriteScore,superhostScore,id,title,dates,totalPrice,totalPriceRank,nightlyRateRank,reviewScore,reviewScoreString,reviewScoreRank,url,nightlyRateDisplay,nights,nightlyTotalDisplay,nightlyTotalDisplayPercent,cleaningFee,airbnbFee,feeTotal,feePercent,beds,guest_favorite,Kitchen,Wifi,Free street parking,Pets allowed,40 inch HDTV,Washer,SAMSUNG refrigerator,Microwave,Carbon monoxide alarm,Smoke alarm,Guest favorite,Refrigerator,Dedicated workspace,TV,Private patio or balcony,Exterior security cameras on property,Free parking on premises,TV with Roku,Private backyard,Luggage dropoff allowed,Superhost,City skyline view,32 inch HDTV with premium cable,Free washer – In unit,Backyard,Mountain view,Valley view,Outdoor pool - available all year, open specific hours,Patio or balcony,Smoking allowed,Paid parking on premises,Air conditioning,Free parking garage on premises – 1 space,Pool,Shared hot tub - available all year, open specific hours,Shared sauna,TV with standard cable,Elevator,Paid dryer – In building,EV charger,Garden view,Shared pool,Samsung refrigerator,Long term stays allowed,Crib,Free driveway parking on premises – 2 spaces,Shared outdoor pool - available all year, open 24 hours,Private hot tub - available all year, open 24 hours,Fast wifi – 120 Mbps,Hot tub,River view,Shared outdoor pool - available all year, open specific hours,Mabe refrigerator,Shared hot tub,Courtyard view,Free washer – In building,Free dryer – In building,Fast wifi – 363 Mbps,Private backyard – Not fully fenced,Free carport on premises,HDTV with standard cable, Netflix,Free dryer – In unit,Lake view,Private hot tub,TV with Fire TV,AC - split type ductless system,Ae refrigerator,HDTV with Netflix,Bathtub,Fast wifi – 175 Mbps,32 inch HDTV with standard cable,Shared patio or balcony,Lake access,Shared backyard – Not fully fenced,Hair dryer,Dryer,Fast wifi – 182 Mbps,Free residential garage on premises,Shared outdoor pool - available all year, open specific hours, lap pool,55 inch HDTV with Chromecast, Disney+, Netflix,Shared outdoor pool - open specific hours, rooftop,40 inch HDTV with Netflix, standard cable,40 inch HDTV with HBO Max, Netflix,High chair,HDTV with Netflix, Amazon Prime Video, standard cable,Paid washer,Private backyard – Fully fenced,43 inch HDTV,Shared pool - available all year,Free residential garage on premises – 1 space,Central air conditioning,43 inch HDTV with standard cable,Fast wifi – 318 Mbps,HDTV with standard cable, Roku, Netflix, premium cable,Free washer,Fast wifi – 192 Mbps,43 inch HDTV with Netflix, premium cable, standard cable,Paid washer – In building,Fast wifi – 205 Mbps,Challenger refrigerator,Free carport on premises – 1 space,Private indoor pool - available all year, open specific hours, heated, lap pool,Canal view,Free driveway parking on premises,90 inch HDTV with Netflix, standard cable,55 inch HDTV,Dryer – In unit,Fire pit,HDTV with standard cable,Waterfront,Shared outdoor pool - open specific hours, infinity, lap pool, pool toys,HDTV with Netflix, standard cable
11,1155,525,0,630,0,0,0,0,0,1266730164420145853,Apartment in Bello,01/18/25 - 01/21/25,90,22,4,5,5.0 (3),1,https://www.airbnb.com/rooms/1266730164420145853?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,18,3,60,0.6666666666666666,25,11,36,0.4,,,true,true,,true,,true,,,false,false,,,,,,,true,true,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1150,630,0,520,0,0,0,0,0,1274900031625369251,Apartment in Bello,01/18/25 - 01/21/25,44,1,1,4.75,4.75 (4),23,https://www.airbnb.com/rooms/1274900031625369251?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,13,3,38,0.8636363636363636,0,6,6,0.13636363636363635,,,true,true,,,,,,,false,false,,,,true,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1145,610,0,535,0,0,0,0,0,27467115,Apartment in Bello,01/18/25 - 01/21/25,56,5,3,4.79,4.79 (75),20,https://www.airbnb.com/rooms/27467115?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,16,3,48,0.8571428571428571,0,8,8,0.14285714285714285,,,true,,,true,,,,,,,,true,true,,,,true,,,true,true,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,true,,,,,,,,,,,,,,,,,
14,1140,510,0,630,0,0,0,0,0,1166028212667450367,Apartment in Bello,01/18/25 - 01/21/25,94,25,11,5,5.0 (5),1,https://www.airbnb.com/rooms/1166028212667450367?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,25,3,74,0.7872340425531915,7,13,20,0.2127659574468085,,true,,true,true,true,,,,true,false,,true,,true,,,true,,,,,,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1140,600,0,540,0,0,0,0,0,894914802672874329,Apartment in Bello,01/18/25 - 01/21/25,65,7,5,4.8,4.8 (5),19,https://www.airbnb.com/rooms/894914802672874329?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,19,3,57,0.8769230769230769,0,8,8,0.12307692307692308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,1130,525,0,605,0,0,0,0,0,793407494927444611,Apartment in Bello,01/18/25 - 01/21/25,90,22,9,4.94,4.94 (17),6,https://www.airbnb.com/rooms/793407494927444611?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,23,3,68,0.7555555555555555,9,13,22,0.24444444444444444,3 beds,,true,true,,true,,true,,,false,false,,true,true,true,,,,,,,true,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1130,605,0,525,0,0,0,0,0,51965776,Apartment in Bello,01/18/25 - 01/21/25,64,6,4,4.77,4.77 (43),22,https://www.airbnb.com/rooms/51965776?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,18,3,55,0.859375,0,9,9,0.140625,,,true,true,,true,,true,,,,,,,true,,true,,true,,,,true,true,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,1125,540,0,585,0,0,0,0,0,855266872811779694,Apartment in Envigado,01/18/25 - 01/21/25,85,19,8,4.9,4.9 (62),10,https://www.airbnb.com/rooms/855266872811779694?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,22,3,66,0.7764705882352941,7,12,19,0.2235294117647059,,true,true,true,,,,,,,false,,true,,true,true,,true,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1120,530,0,590,0,0,0,0,0,988745448461126049,Apartment in Medellín,01/18/25 - 01/21/25,87,21,10,4.91,4.91 (43),9,https://www.airbnb.com/rooms/988745448461126049?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,24,3,71,0.8160919540229885,16,0,16,0.1839080459770115,4 beds,true,true,true,,true,,true,,,false,false,true,,true,true,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1115,485,0,630,0,0,0,0,0,1130622858689557155,Apartment in Bello,01/18/25 - 01/21/25,106,30,13,5,5.0 (19),1,https://www.airbnb.com/rooms/1130622858689557155?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,28,3,83,0.7830188679245284,8,15,23,0.2169811320754717,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1110,480,0,630,0,0,0,0,0,1080734644084993575,Apartment in Medellín,01/18/25 - 01/21/25,108,31,16,5,5.0 (20),1,https://www.airbnb.com/rooms/1080734644084993575?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,31,3,93,0.8611111111111112,0,15,15,0.1388888888888889,,true,true,true,,true,,true,,,false,false,true,,true,true,,,true,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1110,505,0,605,0,0,0,0,0,1177100270781309639,Apartment in Bello,01/18/25 - 01/21/25,97,26,13,4.94,4.94 (18),6,https://www.airbnb.com/rooms/1177100270781309639?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,28,3,83,0.8556701030927835,0,14,14,0.14432989690721648,2 double beds,true,true,,,true,,,,,false,false,true,,,true,,true,true,,,,,,,,,,,,,,,,,true,,,,true,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,1110,555,0,555,0,0,0,0,0,807526984659256248,Apartment in Medellín,01/18/25 - 01/21/25,82,16,9,4.84,4.84 (62),16,https://www.airbnb.com/rooms/807526984659256248?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,23,3,69,0.8414634146341463,13,0,13,0.15853658536585366,,,true,true,true,true,,,,,false,false,,,true,true,,,,,,,true,true,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1105,485,0,620,0,0,0,0,0,1010318760880569056,Apartment in Bello,01/18/25 - 01/21/25,106,30,15,4.97,4.97 (35),3,https://www.airbnb.com/rooms/1010318760880569056?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,30,3,91,0.8584905660377359,0,15,15,0.14150943396226415,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1105,510,0,595,0,0,0,0,0,1164611158936064154,Apartment in Bello,01/18/25 - 01/21/25,94,25,7,4.92,4.92 (12),8,https://www.airbnb.com/rooms/1164611158936064154?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,21,3,63,0.6702127659574468,18,13,31,0.32978723404255317,3 double beds,true,true,true,,,,true,,,false,false,true,true,,true,,true,true,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,1105,590,0,515,0,0,0,0,0,688548151468131001,Apartment in Bello,01/18/25 - 01/21/25,69,9,6,4.74,4.74 (42),24,https://www.airbnb.com/rooms/688548151468131001?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,20,3,59,0.855072463768116,0,10,10,0.14492753623188406,,,true,true,,true,,true,,,,,,true,true,,true,,true,,,,true,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1100,470,0,630,0,0,0,0,0,53258523,Condo in Bello,01/18/25 - 01/21/25,113,33,17,5,5.0 (18),1,https://www.airbnb.com/rooms/53258523?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,32,3,97,0.8584070796460177,0,16,16,0.1415929203539823,,true,true,true,,,,true,,,false,false,true,,,true,,,,,,,,,,,,true,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1100,550,0,550,0,0,0,0,0,803822037003000025,Apartment in Bello,01/18/25 - 01/21/25,83,17,6,4.83,4.83 (6),17,https://www.airbnb.com/rooms/803822037003000025?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,20,3,60,0.7228915662650602,11,12,23,0.27710843373493976,3 beds,,true,true,,,,,,,false,,,,true,true,,,true,,,,,true,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,
29,1090,505,0,585,0,0,0,0,0,864218313933825969,Apartment in Copacabana,01/18/25 - 01/21/25,97,26,9,4.9,4.9 (49),10,https://www.airbnb.com/rooms/864218313933825969?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,23,3,70,0.7216494845360825,15,12,27,0.27835051546391754,2 beds,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1085,500,0,585,0,0,0,0,0,941582032953801944,Apartment in Bello,01/18/25 - 01/21/25,100,27,11,4.9,4.9 (39),10,https://www.airbnb.com/rooms/941582032953801944?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,25,3,74,0.74,12,14,26,0.26,2 beds,true,true,true,,true,,true,,,false,false,true,true,true,true,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,1080,570,0,510,0,0,0,0,0,832066808120820446,Apartment in Medellín,01/18/25 - 01/21/25,76,13,6,4.73,4.73 (70),25,https://www.airbnb.com/rooms/832066808120820446?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,20,3,59,0.7763157894736842,6,11,17,0.2236842105263158,,,true,,true,,,,,,,,,,true,true,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,true,,,,,,,true,true,true,,,,,,,,,,,,
32,1075,445,0,630,0,0,0,0,0,1203710008668425678,Apartment in Bello,01/18/25 - 01/21/25,120,38,18,5,5.0 (5),1,https://www.airbnb.com/rooms/1203710008668425678?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,34,3,103,0.8583333333333333,0,17,17,0.14166666666666666,,true,true,true,,true,,,,,false,,true,,true,true,,true,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,1075,495,0,580,0,0,0,0,0,965903156904252491,Apartment in Bello,01/18/25 - 01/21/25,101,28,9,4.89,4.89 (19),11,https://www.airbnb.com/rooms/965903156904252491?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,23,3,69,0.6831683168316832,18,14,32,0.31683168316831684,,true,true,true,,,,true,,true,false,,true,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,1075,500,0,575,0,0,0,0,0,828742147845272787,Apartment in Copacabana,01/18/25 - 01/21/25,100,27,10,4.88,4.88 (50),12,https://www.airbnb.com/rooms/828742147845272787?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,24,3,73,0.73,15,12,27,0.27,2 beds,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,1075,520,0,555,0,0,0,0,0,881937919451851340,Apartment in Envigado,01/18/25 - 01/21/25,92,23,10,4.84,4.84 (103),16,https://www.airbnb.com/rooms/881937919451851340?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,24,3,72,0.782608695652174,7,13,20,0.21739130434782608,2 beds,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,1075,585,0,490,0,0,0,0,0,1274883163574467561,Apartment in Bello,01/18/25 - 01/21/25,70,10,4,4.67,4.67 (3),29,https://www.airbnb.com/rooms/1274883163574467561?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,18,3,55,0.7857142857142857,5,10,15,0.21428571428571427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,1070,580,0,490,0,0,0,0,0,1237073777085327174,Apartment in Bello,01/18/25 - 01/21/25,72,11,7,4.67,4.67 (9),29,https://www.airbnb.com/rooms/1237073777085327174?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,21,3,62,0.8611111111111112,0,10,10,0.1388888888888889,2 beds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,1065,520,0,545,0,0,0,0,0,53498395,Condo in Medellín,01/18/25 - 01/21/25,92,23,12,4.82,4.82 (73),18,https://www.airbnb.com/rooms/53498395?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,26,3,79,0.8586956521739131,0,13,13,0.14130434782608695,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,1065,575,0,490,0,0,0,0,0,1253970762445278724,Apartment in Bello,01/18/25 - 01/21/25,73,12,7,4.67,4.67 (6),29,https://www.airbnb.com/rooms/1253970762445278724?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,21,3,63,0.863013698630137,0,10,10,0.136986301369863,2 double beds,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,1060,440,0,620,0,0,0,0,0,51352055,Condo in Bello,01/18/25 - 01/21/25,123,39,15,4.97,4.97 (37),3,https://www.airbnb.com/rooms/51352055?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,30,3,90,0.7317073170731707,16,17,33,0.2682926829268293,,true,true,true,,,,true,,,false,false,true,,true,true,,,true,,,,,,,,,,,,,,,,,true,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
